lineup_id,country,channel_type,channel_id,dn_1,dn_2,dn_3,call_sign,channel_number,feed,network_base,city,region,brand_scope,resolution,final_display_name
10269,CA,specialty,3905.stations.xmltv.tvmedia.ca,"CTV Vancouver, BC HD",CIVTHD,101,CIVTHD,101,,"CTV Vancouver, BC HD",,,,,
10269,CA,specialty,9699.stations.xmltv.tvmedia.ca,CTV2  - Network HD,CTV2,102,CTV2,102,,CTV2  - Network HD,,,,,
10269,CA,specialty,4194.stations.xmltv.tvmedia.ca,Global BC HD,CHANHD,104,CHANHD,104,,Global BC HD,,,,,
10269,CA,local,187.stations.xmltv.tvmedia.ca,"CITY Vancouver, BC",CKVU,106,CKVU,106,,CITY,Vancouver,BC,,,
10269,CA,specialty,9689.stations.xmltv.tvmedia.ca,"CHEK Vancouver Island, BC HD",CHEK,121,CHEK,121,,"CHEK Vancouver Island, BC HD",,,,,
10269,CA,specialty,2829.stations.xmltv.tvmedia.ca,"ABC (KOMO) Seattle, WA HD",KOMO-HD,131,KOMO-HD,131,,ABC,,,,,
10269,CA,specialty,2830.stations.xmltv.tvmedia.ca,"CBS (KIRO) Seattle, WA HD",KIRO-HD,133,KIRO-HD,133,,CBS,,,,,
10269,CA,specialty,2831.stations.xmltv.tvmedia.ca,"NBC (KING) Seattle, WA HD",KING-HD,135,KING-HD,135,,NBC,,,,,
10269,CA,specialty,2832.stations.xmltv.tvmedia.ca,"FOX (KCPQ) Tacoma, WA HD - Canada",KCPQ-HD,137,KCPQ-HD,137,,FOX,,,,,
10269,CA,specialty,10686.stations.xmltv.tvmedia.ca,"PBS (KCTS) Seattle, WA HD",KCTS-HD,139,KCTS-HD,139,,PBS,,,,,
10269,CA,specialty,8499.stations.xmltv.tvmedia.ca,"PBS (KSPS) Spokane, WA HD",KSPS-HD,140,KSPS-HD,140,,PBS,,,,,
10269,CA,specialty,9221.stations.xmltv.tvmedia.ca,UNI (KVOS) Bellingham,KVOSB-TV,141,KVOSB-TV,141,,UNI,,,,,
10269,CA,specialty,6252.stations.xmltv.tvmedia.ca,"Seattle 11 (KSTW) Tacoma, WA HD",KSTW-HD,143,KSTW-HD,143,,Seattle 11,,,,,
10269,CA,specialty,5682.stations.xmltv.tvmedia.ca,"KTLA Los Angeles, CA HD",KTLA-HD,145,KTLA-HD,145,,"KTLA Los Angeles, CA HD",,,,,
10269,CA,specialty,6805.stations.xmltv.tvmedia.ca,"CBC (CBHT) Halifax, NS HD",CBHT-HD,200,CBHT-HD,200,,CBC,,,,,
10269,CA,specialty,2826.stations.xmltv.tvmedia.ca,"CBC (CBLT) Toronto, ON HD",CBLT-HD,201,CBLT-HD,201,,CBC,,,,,
10269,CA,specialty,6810.stations.xmltv.tvmedia.ca,"CBC (CBWT) Winnipeg, MB HD",CBWT-HD,202,CBWT-HD,202,,CBC,,,,,
10269,CA,specialty,6809.stations.xmltv.tvmedia.ca,"CBC (CBRT) Calgary, AB HD",CBRT-HD,204,CBRT-HD,204,,CBC,,,,,
10269,CA,specialty,6257.stations.xmltv.tvmedia.ca,"CBC (CBUT) Vancouver, BC HD",CBUT-HD,205,CBUT-HD,205,,CBC,,,,,
10269,CA,specialty,6787.stations.xmltv.tvmedia.ca,CBC On Demand,CBCOD,206,CBCOD,206,,CBC On Demand,,,,,
10269,CA,specialty,7950.stations.xmltv.tvmedia.ca,"CTV (CKY) Winnipeg, MB HD",CKY-HD,208,CKY-HD,208,,CTV,,,,,
10269,CA,specialty,7176.stations.xmltv.tvmedia.ca,"CTV Montreal (CFCF), QC HD",CTVHM-HD,209,CTVHM-HD,209,,CTV Montreal,,,,,
10269,CA,specialty,6812.stations.xmltv.tvmedia.ca,CTV (CJCH) Halifax HD,CJCH-HD,210,CJCH-HD,210,,CTV,,,,,
10269,CA,specialty,2814.stations.xmltv.tvmedia.ca,"CTV (CFTO) Toronto, ON HD",CFTO-HD,211,CFTO-HD,211,,CTV,,,,,
10269,CA,specialty,6454.stations.xmltv.tvmedia.ca,"CTV (CFCN) Calgary, AB HD",CTVHC-HD,213,CTVHC-HD,213,,CTV,,,,,
10269,CA,specialty,4021.stations.xmltv.tvmedia.ca,Global (CIII) Ontario HD,CIII-HD,221,CIII-HD,221,,Global,,,,,
10269,CA,specialty,6436.stations.xmltv.tvmedia.ca,"Global (CITV) Edmonton, AB HD",CITV-HD,222,CITV-HD,222,,Global,,,,,
10269,CA,specialty,6431.stations.xmltv.tvmedia.ca,"Global (CICT) Calgary, AB HD",CICT-HD,223,CICT-HD,223,,Global,,,,,
10269,CA,specialty,31.stations.xmltv.tvmedia.ca,Global BC,CHAN,224,CHAN,224,,Global BC,,,,,
10269,CA,specialty,2825.stations.xmltv.tvmedia.ca,"CITY Toronto, ON HD",CITYHD,230,CITYHD,230,,"CITY Toronto, ON HD",,,,,
10269,CA,specialty,2813.stations.xmltv.tvmedia.ca,"CITY Edmonton, AB HD",CKEMHD,231,CKEMHD,231,,"CITY Edmonton, AB HD",,,,,
10269,CA,specialty,8488.stations.xmltv.tvmedia.ca,"CITY Calgary, AB HD",CKAL,232,CKAL,232,,"CITY Calgary, AB HD",,,,,
10269,CA,specialty,3936.stations.xmltv.tvmedia.ca,"CITY Vancouver, BC HD",CKVUHD,233,CKVUHD,233,,"CITY Vancouver, BC HD",,,,,
10269,CA,specialty,10811.stations.xmltv.tvmedia.ca,CITY On Demand,CITOD,234,CITOD,234,,CITY On Demand,,,,,
10269,CA,local,199.stations.xmltv.tvmedia.ca,"CJON (NTV) St-John, NL",CJON,240,CJON,240,,CJON,St-John,NL,,,
10269,CA,specialty,3661.stations.xmltv.tvmedia.ca,"ABC (WCVB) Boston, MA HD",WCVB-HD,250,WCVB-HD,250,,ABC,,,,,
10269,CA,specialty,3653.stations.xmltv.tvmedia.ca,"CBS (WBZ) Boston, MA HD",WBZ-HD,255,WBZ-HD,255,,CBS,,,,,
10269,CA,local,30951.stations.xmltv.tvmedia.ca,"NBC (WBTS-CD) Nashua, NH",WBTS-CD,260,WBTS-CD,260,,NBC,Nashua,NH,,,
10269,CA,specialty,3657.stations.xmltv.tvmedia.ca,"FOX (WFXT) Boston, MA HD",WFXT-HD,265,WFXT-HD,265,,FOX,,,,,
10269,CA,specialty,5897.stations.xmltv.tvmedia.ca,"PBS (WGBH) Boston, MA HD",WGBH-HD,270,WGBH-HD,270,,PBS,,,,,
10269,CA,specialty,11336.stations.xmltv.tvmedia.ca,"MNT (WWOR) New York, NY HD",WWOR-HD,275,WWOR-HD,275,,MNT,,,,,
10269,CA,specialty,3662.stations.xmltv.tvmedia.ca,WSBK (TV-38) Boston HD,WSBK-HD,280,WSBK-HD,280,,WSBK,,,,,
10269,CA,specialty,4794.stations.xmltv.tvmedia.ca,WPIX New York (SUPERSTATION) HD,WPIX-HD,286,WPIX-HD,286,,WPIX New York,,,,,
10269,CA,specialty,3886.stations.xmltv.tvmedia.ca,A&E Canada HD,A&E-HD,300,,300,,A&E Canada HD,,,,,
10269,CA,specialty,4161.stations.xmltv.tvmedia.ca,Showcase Canada HD,SHOWHD,301,SHOWHD,301,,Showcase Canada HD,,,,,
10269,CA,specialty,6797.stations.xmltv.tvmedia.ca,CTV Drama HD,CTVDR-HD,302,CTVDR-HD,302,,CTV Drama HD,,,,,
10269,CA,specialty,8368.stations.xmltv.tvmedia.ca,AMC - Canada HD,AMC-HD,303,AMC-HD,303,,AMC - Canada HD,,,,,
10269,CA,specialty,6779.stations.xmltv.tvmedia.ca,TLC Canada HD,TLCHD,304,TLCHD,304,,TLC Canada HD,,,,,
10269,CA,specialty,8793.stations.xmltv.tvmedia.ca,Home Network HD,HOME-HD,306,HOME-HD,306,,Home Network HD,,,,,
10269,CA,specialty,8389.stations.xmltv.tvmedia.ca,Flavour Network HD,FLAV-HD,313,FLAV-HD,313,,Flavour Network HD,,,,,
10269,CA,specialty,11293.stations.xmltv.tvmedia.ca,CTV Life HD,CTVLife HD,315,,315,,CTV Life HD,,,,,
10269,CA,specialty,9652.stations.xmltv.tvmedia.ca,W (WTN) - East HD,W-HD,329,,329,,W,,,,,
10269,CA,specialty,9632.stations.xmltv.tvmedia.ca,Slice HD,SLICE,331,SLICE,331,,Slice HD,,,,,
10269,CA,specialty,8558.stations.xmltv.tvmedia.ca,E! Canada HD,E!-HD,333,,333,,E! Canada HD,,,,,
10269,CA,specialty,9309.stations.xmltv.tvmedia.ca,OUTtv HD,OUT,347,OUT,347,,OUTtv HD,,,,,
10269,CA,specialty,3958.stations.xmltv.tvmedia.ca,ONE TV HD,ONE-HD,349,ONE-HD,349,,ONE TV HD,,,,,
10269,CA,specialty,6791.stations.xmltv.tvmedia.ca,Cottage Life HD,COTTAGEHD,355,,355,,Cottage Life HD,,,,,
10269,CA,specialty,9505.stations.xmltv.tvmedia.ca,Bravo Canada HD,BRAVOC-HD,357,BRAVOC-HD,357,,Bravo Canada HD,,,,,
10269,CA,specialty,8458.stations.xmltv.tvmedia.ca,Oxygen True Crime Canada HD,OXYHD,378,OXYHD,378,,Oxygen True Crime Canada HD,,,,,
10269,CA,specialty,13784.stations.xmltv.tvmedia.ca,Crime + Investigation Canada HD,CI-HD,380,CI-HD,380,,Crime + Investigation Canada HD,,,,,
10269,CA,specialty,11044.stations.xmltv.tvmedia.ca,Lifetime TV - Canada HD,LIFE,386,LIFE,386,,Lifetime TV - Canada HD,,,,,
10269,CA,specialty,10042.stations.xmltv.tvmedia.ca,CTV Sci-Fi HD,CTVSc-HD,392,,392,,CTV Sci-Fi HD,,,,,
10269,CA,specialty,10027.stations.xmltv.tvmedia.ca,FX Networks Canada HD,FXHD,393,FXHD,393,,FX Networks Canada HD,,,,,
10269,CA,specialty,13401.stations.xmltv.tvmedia.ca,FXX Canada HD,FXX-HD,394,FXX-HD,394,,FXX Canada HD,,,,,
10269,CA,specialty,4230.stations.xmltv.tvmedia.ca,HBO1 HD,HBO1HD,401,HBO1HD,401,,HBO1 HD,,,,,
10269,CA,specialty,4806.stations.xmltv.tvmedia.ca,Crave1 - West HD,CRVM1W-HD,406,CRVM1W-HD,406,,Crave1 - West HD,,,,,
10269,CA,specialty,8475.stations.xmltv.tvmedia.ca,Crave2 - West HD,CRVM2W-HD,407,CRVM2W-HD,407,,Crave2 - West HD,,,,,
10269,CA,specialty,10287.stations.xmltv.tvmedia.ca,Crave3 - West HD,CRVM3W-HD,408,CRVM3W-HD,408,,Crave3 - West HD,,,,,
10269,CA,specialty,2820.stations.xmltv.tvmedia.ca,Crave1 - East HD,CRVM1HD,409,CRVM1HD,409,,Crave1 - East HD,,,,,
10269,CA,specialty,4838.stations.xmltv.tvmedia.ca,Super Channel Fuse HD,SCHUSE-HD,417,SCHUSE-HD,417,,Super Channel Fuse HD,,,,,
10269,CA,specialty,4839.stations.xmltv.tvmedia.ca,Super Channel Heart & Home	 HD,SCHD2,418,SCHD2,418,,Super Channel Heart & Home	 HD,,,,,
10269,CA,specialty,4835.stations.xmltv.tvmedia.ca,Super Channel Vault,VAULT,419,VAULT,419,,Super Channel Vault,,,,,
10269,CA,specialty,10894.stations.xmltv.tvmedia.ca,Super Channel Quest HD,SCGNX,420,SCGNX,420,,Super Channel Quest HD,,,,,
10269,CA,specialty,10884.stations.xmltv.tvmedia.ca,Super Channel on Demand HD,SCODHD,421,SCODHD,421,,Super Channel on Demand HD,,,,,
10269,CA,specialty,20017.stations.xmltv.tvmedia.ca,Hollywood Suite 70s+ HD,HS70s-HD,426,,426,,Hollywood Suite 70s+ HD,,,,,
10269,CA,specialty,20018.stations.xmltv.tvmedia.ca,Hollywood Suite 80s & 90s HD,HS80s-HD,427,,427,,Hollywood Suite 80s & 90s HD,,,,,
10269,CA,specialty,20019.stations.xmltv.tvmedia.ca,Hollywood Suite 2000s HD,HS00s-HD,428,,428,,Hollywood Suite 2000s HD,,,,,
10269,CA,specialty,20016.stations.xmltv.tvmedia.ca,Hollywood Suite 2010s+ HD,HS10s-HD,429,,429,,Hollywood Suite 2010s+ HD,,,,,
10269,CA,specialty,5895.stations.xmltv.tvmedia.ca,STARZ1 - West HD,STARZ1WHD,431,,431,,STARZ1 - West HD,,,,,
10269,CA,specialty,11149.stations.xmltv.tvmedia.ca,STARZ2 - West HD,STARZ2WHD,432,,432,,STARZ2 - West HD,,,,,
10269,CA,specialty,8206.stations.xmltv.tvmedia.ca,Starz On Demand HD,STRZ,433,STRZ,433,,Starz On Demand HD,,,,,
10269,CA,specialty,464.stations.xmltv.tvmedia.ca,MovieTime,MOVTI,445,MOVTI,445,,MovieTime,,,,,
10269,CA,specialty,33513.stations.xmltv.tvmedia.ca,Adult Swim - West,ADSM,449,ADSM,449,,Adult Swim - West,,,,,
10269,CA,specialty,11106.stations.xmltv.tvmedia.ca,Rewind HD,REWHD,457,REWHD,457,,Rewind HD,,,,,
10269,CA,specialty,2115.stations.xmltv.tvmedia.ca,Silver Screen Classics,SILVSC,460,SILVSC,460,,Silver Screen Classics,,,,,
10269,CA,specialty,7050.stations.xmltv.tvmedia.ca,Turner Classic Movies Canada HD,TCM,462,TCM,462,,Turner Classic Movies Canada HD,,,,,
10269,CA,specialty,10771.stations.xmltv.tvmedia.ca,CTV Comedy - East HD,CTVCom-HD,500,,500,,CTV Comedy - East HD,,,,,
10269,CA,specialty,3969.stations.xmltv.tvmedia.ca,DTOUR HD,DTOUR,504,DTOUR,504,,DTOUR HD,,,,,
10269,CA,specialty,33446.stations.xmltv.tvmedia.ca,Deja View HD,DEJA,506,DEJA,506,,Deja View HD,,,,,
10269,CA,specialty,4179.stations.xmltv.tvmedia.ca,Peachtree TV (Canada),PEACH,511,PEACH,511,,Peachtree TV,,,,,
10269,CA,specialty,3906.stations.xmltv.tvmedia.ca,BBC First HD,HIFI,551,HIFI,551,,BBC First HD,,,,,
10269,CA,specialty,11325.stations.xmltv.tvmedia.ca,CMT Canada HD,CMTHD,555,CMTHD,555,,CMT Canada HD,,,,,
10269,CA,specialty,9396.stations.xmltv.tvmedia.ca,Much Music HD,MM,557,MM,557,,Much Music HD,,,,,
10269,CA,specialty,478.stations.xmltv.tvmedia.ca,MTV 2 Canada,MTV2,562,MTV2,562,,MTV 2 Canada,,,,,
10269,CA,specialty,8777.stations.xmltv.tvmedia.ca,Family Channel Canada - East HD,FAM-HD,604,FAM-HD,604,,Family Channel Canada - East HD,,,,,
10269,CA,specialty,1018.stations.xmltv.tvmedia.ca,Family Channel Canada - West,FAMW,605,FAMW,605,,Family Channel Canada - West,,,,,
10269,CA,specialty,16832.stations.xmltv.tvmedia.ca,Disney Channel Canada HD - West,DISNW-HD,606,DISNW-HD,606,,Disney Channel Canada HD - West,,,,,
10269,CA,specialty,16683.stations.xmltv.tvmedia.ca,Disney Channel Canada HD - East,DISNC-HD,607,DISNC-HD,607,,Disney Channel Canada HD - East,,,,,
10269,CA,specialty,10332.stations.xmltv.tvmedia.ca,Cartoon Network Canada - West HD,CRTN-W,622,CRTN-W,622,,Cartoon Network Canada - West HD,,,,,
10269,CA,specialty,162.stations.xmltv.tvmedia.ca,Cartoon Network Canada - East,CRTN,623,CRTN,623,,Cartoon Network Canada - East,,,,,
10269,CA,specialty,10691.stations.xmltv.tvmedia.ca,Boomerang Canada HD,BOOMH,627,BOOMH,627,,Boomerang Canada HD,,,,,
10269,CA,specialty,4162.stations.xmltv.tvmedia.ca,National Geographic Canada HD,NGEOHD,700,NGEOHD,700,,National Geographic Canada HD,,,,,
10269,CA,specialty,8451.stations.xmltv.tvmedia.ca,USA Network (CAN) HD,USA-HD,701,USA-HD,701,,USA Network,,,,,
10269,CA,specialty,10769.stations.xmltv.tvmedia.ca,CTV Nature Canada HD,NATHD,702,NATHD,702,,CTV Nature Canada HD,,,,,
10269,CA,specialty,3963.stations.xmltv.tvmedia.ca,History Canada HD West,HIST,704,HIST,704,,History Canada HD West,,,,,
10269,CA,specialty,6822.stations.xmltv.tvmedia.ca,History Canada HD East,HIST,705,HIST,705,,History Canada HD East,,,,,
10269,CA,specialty,8457.stations.xmltv.tvmedia.ca,History 2 Canada HD,H2,706,H2,706,,History 2 Canada HD,,,,,
10269,CA,specialty,31482.stations.xmltv.tvmedia.ca,Love Nature HD,NATUR-HD,713,NATUR-HD,713,,Love Nature HD,,,,,
10269,CA,specialty,3907.stations.xmltv.tvmedia.ca,Love Nature,NATUR,714,NATUR,714,,Love Nature,,,,,
10269,CA,specialty,11405.stations.xmltv.tvmedia.ca,Smithsonian Channel Canada HD,SMITHHD,715,SMITHHD,715,,Smithsonian Channel Canada HD,,,,,
10269,CA,specialty,9631.stations.xmltv.tvmedia.ca,T+E Totally Entertaining HD,T+E-HD,717,,717,,T+E Totally Entertaining HD,,,,,
10269,CA,specialty,10044.stations.xmltv.tvmedia.ca,CTV Wild Canada HD,CTVWLD-HD,721,CTVWLD-HD,721,,CTV Wild Canada HD,,,,,
10269,CA,specialty,11012.stations.xmltv.tvmedia.ca,National Geographic Wild Canada HD,NGWILD,723,NGWILD,723,,National Geographic Wild Canada HD,,,,,
10269,CA,specialty,3908.stations.xmltv.tvmedia.ca,BBC Earth HD,BBCEHD,725,BBCEHD,725,,BBC Earth HD,,,,,
10269,CA,specialty,9116.stations.xmltv.tvmedia.ca,Documentary Channel (Canada) HD,DOCU-HD,731,DOCU-HD,731,,Documentary Channel,,,,,
10269,CA,specialty,13504.stations.xmltv.tvmedia.ca,CCTV9 Documentary (English),CCTV9-EN,735,CCTV9-EN,735,,CCTV9 Documentary,,,,,
10269,CA,specialty,6421.stations.xmltv.tvmedia.ca,CBC News Network HD,NWHD,800,NWHD,800,,CBC News Network HD,,,,,
10269,CA,specialty,10770.stations.xmltv.tvmedia.ca,CTV News Channel HD,CTVN-HD,801,CTVN-HD,801,,CTV News Channel HD,,,,,
10269,CA,specialty,4724.stations.xmltv.tvmedia.ca,CNN HD,CNN-HD,802,CNN-HD,802,,CNN HD,,,,,
10269,CA,specialty,1850.stations.xmltv.tvmedia.ca,MS NOW,MSNOW,804,MSNOW,804,,MS NOW,,,,,
10269,CA,specialty,3561.stations.xmltv.tvmedia.ca,CNBC Canada,CNBC,806,CNBC,806,,CNBC Canada,,,,,
10269,CA,specialty,10043.stations.xmltv.tvmedia.ca,BNN Bloomberg HD,BNNB-HD,815,BNNB-HD,815,,BNN Bloomberg HD,,,,,
10269,CA,specialty,527.stations.xmltv.tvmedia.ca,BBC News - North America,BBCW,821,BBCW,821,,BBC News - North America,,,,,
10269,CA,specialty,3008.stations.xmltv.tvmedia.ca,CNN International North America,CNNI,827,CNNI,827,,CNN International North America,,,,,
10269,CA,specialty,10671.stations.xmltv.tvmedia.ca,CGTN (CCTV4),CCTV News,834,,834,,CGTN,,,,,
10269,CA,specialty,10980.stations.xmltv.tvmedia.ca,Global News: BC1,BC1,845,BC1,845,,Global News: BC1,,,,,
10269,CA,local,13874.stations.xmltv.tvmedia.ca,"CJIL-TV-1 Bow Island, AB",CJIL-TV-1,870,,870,,CJIL-TV-1,Bow Island,AB,,,
10269,CA,specialty,306.stations.xmltv.tvmedia.ca,MAX,2041,,MAX,2041,,MAX,,,,,
10269,CA,specialty,115.stations.xmltv.tvmedia.ca,Global (CIHF) Dartmouth,CIHF,9220,CIHF,9220,,Global,,,,,
10269,CA,specialty,1023.stations.xmltv.tvmedia.ca,W (WTN) - Pacific,W,9329,,9329,,W,,,,,
10269,CA,specialty,1019.stations.xmltv.tvmedia.ca,CTV Comedy - West,CTVComW,9500,,9500,,CTV Comedy - West,,,,,
10269,CA,specialty,1021.stations.xmltv.tvmedia.ca,YTV (Youth Television) - Pacific,YTV-P,9600,YTV-P,9600,,YTV,,,,,
10270,CA,specialty,613.stations.xmltv.tvmedia.ca,OMNI.2,OMNI2,14,OMNI2,14,,OMNI.2,,,,,
10270,CA,specialty,11.stations.xmltv.tvmedia.ca,TSN1,30,,TSN1,30,,TSN1,,,,,
10270,CA,specialty,159.stations.xmltv.tvmedia.ca,CTV Comedy - East,CTVCom,44,,44,,CTV Comedy - East,,,,,
10270,CA,specialty,162.stations.xmltv.tvmedia.ca,Cartoon Network Canada - East,CRTN,45,CRTN,45,,Cartoon Network Canada - East,,,,,
10270,CA,specialty,161.stations.xmltv.tvmedia.ca,DTOUR - East,DTOUR,54,DTOUR,54,,DTOUR - East,,,,,
10270,CA,specialty,13400.stations.xmltv.tvmedia.ca,FXX Canada,FXX,64,FXX,64,,FXX Canada,,,,,
10270,CA,specialty,295.stations.xmltv.tvmedia.ca,E! Canada,E!,71,,71,,E! Canada,,,,,
10270,CA,specialty,425.stations.xmltv.tvmedia.ca,HLN,80,,HLN,80,,HLN,,,,,
10270,CA,specialty,294.stations.xmltv.tvmedia.ca,BNN Bloomberg,BNNB,81,BNNB,81,,BNN Bloomberg,,,,,
10270,CA,specialty,607.stations.xmltv.tvmedia.ca,Adult Swim - East,ADSM,82,ADSM,82,,Adult Swim - East,,,,,
10270,CA,specialty,4335.stations.xmltv.tvmedia.ca,HGTV Canada On Demand,HGTOD,92,HGTOD,92,,HGTV Canada On Demand,,,,,
10270,CA,specialty,4336.stations.xmltv.tvmedia.ca,Food Network Canada On Demand,FNOD,93,FNOD,93,,Food Network Canada On Demand,,,,,
10270,CA,specialty,8267.stations.xmltv.tvmedia.ca,National Geographic HD On Demand,NGCOD,94,NGCOD,94,,National Geographic HD On Demand,,,,,
10270,CA,local,39.stations.xmltv.tvmedia.ca,"CTV (CFTO) Toronto, ON",CFTO,108,CFTO,108,,CTV,Toronto,ON,,,
10270,CA,local,69.stations.xmltv.tvmedia.ca,"CTV (CKCO) Kitchener, ON",CKCO,109,CKCO,109,,CTV,Kitchener,ON,,,
10270,CA,local,143.stations.xmltv.tvmedia.ca,"CTV (CKY) Winnipeg, MB",CKY,110,CKY,110,,CTV,Winnipeg,MB,,,
10270,CA,local,258.stations.xmltv.tvmedia.ca,"CTV (CFCN) Calgary, AB",CFCN,111,CFCN,111,,CTV,Calgary,AB,,,
10270,CA,local,185.stations.xmltv.tvmedia.ca,"CTV Vancouver, BC",CIVT,112,CIVT,112,,CTV,Vancouver,BC,,,
10270,CA,specialty,116.stations.xmltv.tvmedia.ca,CTV2 Atlantic Region,CTV2A,113,CTV2A,113,,CTV2 Atlantic Region,,,,,
10270,CA,specialty,3316.stations.xmltv.tvmedia.ca,CTV (CJCH) Halifax,CJCH,114,CJCH,114,,CTV,,,,,
10270,CA,specialty,13585.stations.xmltv.tvmedia.ca,Global (CIII-DT-41) Toronto,CIII-DT-41,116,,116,,Global,,,,,
10270,CA,local,349.stations.xmltv.tvmedia.ca,"Global (CICT) Calgary, AB",CICT,118,CICT,118,,Global,Calgary,AB,,,
10270,CA,specialty,31.stations.xmltv.tvmedia.ca,Global BC,CHAN,119,CHAN,119,,Global BC,,,,,
10270,CA,local,43.stations.xmltv.tvmedia.ca,"CHCH Hamilton, ON",CHCH,121,CHCH,121,,CHCH,Hamilton,ON,,,
10270,CA,local,1171.stations.xmltv.tvmedia.ca,"CITY Montreal, QC",CJNT,122,CJNT,122,,CITY,Montreal,QC,,,
10270,CA,local,200.stations.xmltv.tvmedia.ca,"CBC (CBNT) St-John's, NL",CBNT,124,CBNT,124,,CBC,St-John's,NL,,,
10270,CA,local,121.stations.xmltv.tvmedia.ca,"CBC (CBHT) Halifax, NS",CBHT,125,CBHT,125,,CBC,Halifax,NS,,,
10270,CA,local,34.stations.xmltv.tvmedia.ca,"CBC (CBLT) Toronto, ON",CBLT,127,CBLT,127,,CBC,Toronto,ON,,,
10270,CA,local,1882.stations.xmltv.tvmedia.ca,"Global (CHEX-TV-2) Durham, ON",CHEX2,129,CHEX2,129,,Global,Durham,ON,,,
10270,CA,local,110.stations.xmltv.tvmedia.ca,"CBC (CBWT) Winnipeg, MB",CBWT,130,CBWT,130,,CBC,Winnipeg,MB,,,
10270,CA,local,147.stations.xmltv.tvmedia.ca,"CBC (CBRT) Calgary, AB",CBRT,131,CBRT,131,,CBC,Calgary,AB,,,
10270,CA,local,180.stations.xmltv.tvmedia.ca,"CBC (CBUT) Vancouver, BC",CBUT,132,CBUT,132,,CBC,Vancouver,BC,,,
10270,CA,local,42.stations.xmltv.tvmedia.ca,"CITY Toronto, ON",CITY,133,CITY,133,,CITY,Toronto,ON,,,
10270,CA,local,187.stations.xmltv.tvmedia.ca,"CITY Vancouver, BC",CKVU,135,CKVU,135,,CITY,Vancouver,BC,,,
10270,CA,local,36.stations.xmltv.tvmedia.ca,"CTV2 Toronto, ON",CTV2T,136,CTV2T,136,,CTV2,Toronto,ON,,,
10270,CA,specialty,454.stations.xmltv.tvmedia.ca,CTV2 Vancouver Island. BC,CTV2V,138,CTV2V,138,,CTV2 Vancouver Island. BC,,,,,
10270,CA,local,230.stations.xmltv.tvmedia.ca,"CITY Winnipeg, MB",CHMI,139,CHMI,139,,CITY,Winnipeg,MB,,,
10270,CA,local,257.stations.xmltv.tvmedia.ca,"CITY Calgary, AB",CKAL,140,CKAL,140,,CITY,Calgary,AB,,,
10270,CA,local,13887.stations.xmltv.tvmedia.ca,"TVO (CICA-DT) Toronto, ON",CICA-DT,141,CICA-DT,141,,TVO,Toronto,ON,,,
10270,CA,local,88.stations.xmltv.tvmedia.ca,"CBS (WIVB) Buffalo, NY",WIVB-TV,145,WIVB-TV,145,,CBS,Buffalo,NY,,,
10270,CA,local,184.stations.xmltv.tvmedia.ca,"CBS (KIRO) Seattle, WA",KIRO-TV,147,KIRO-TV,147,,CBS,Seattle,WA,,,
10270,CA,local,91.stations.xmltv.tvmedia.ca,"NBC (WGRZ) Buffalo, NY",WGRZ,149,WGRZ,149,,NBC,Buffalo,NY,,,
10270,CA,local,182.stations.xmltv.tvmedia.ca,"NBC (KING) Seattle, WA",KING-TV,151,KING-TV,151,,NBC,Seattle,WA,,,
10270,CA,local,89.stations.xmltv.tvmedia.ca,"ABC (WKBW) Buffalo, NY",WKBW-TV,153,WKBW-TV,153,,ABC,Buffalo,NY,,,
10270,CA,local,181.stations.xmltv.tvmedia.ca,"ABC (KOMO) Seattle, WA",KOMO-TV,155,KOMO-TV,155,,ABC,Seattle,WA,,,
10270,CA,local,45.stations.xmltv.tvmedia.ca,"FOX (WUTV) Buffalo, NY",WUTV,157,WUTV,157,,FOX,Buffalo,NY,,,
10270,CA,specialty,189.stations.xmltv.tvmedia.ca,"FOX (KCPQ) Tacoma, WA - Canada",KCPQ,159,KCPQ,159,,FOX,,,,,
10270,CA,local,92.stations.xmltv.tvmedia.ca,"PBS (WNED) Buffalo, NY",WNED-TV,161,WNED-TV,161,,PBS,Buffalo,NY,,,
10270,CA,local,22.stations.xmltv.tvmedia.ca,"PBS (WTVS) Detroit, MI",WTVS,163,WTVS,163,,PBS,Detroit,MI,,,
10270,CA,local,190.stations.xmltv.tvmedia.ca,"PBS (KCTS) Seattle, WA",KCTS-TV,164,KCTS-TV,164,,PBS,Seattle,WA,,,
10270,CA,local,669.stations.xmltv.tvmedia.ca,"CW (WNLO) Buffalo, NY",WNLO,166,WNLO,166,,CW,Buffalo,NY,,,
10270,CA,local,324.stations.xmltv.tvmedia.ca,"MNT (WNYO) Buffalo, NY",WNYO-TV,167,WNYO-TV,167,,MNT,Buffalo,NY,,,
10270,CA,specialty,3008.stations.xmltv.tvmedia.ca,CNN International North America,CNNI,178,CNNI,178,,CNN International North America,,,,,
10270,CA,specialty,1083.stations.xmltv.tvmedia.ca,Fox News,FNC,181,FNC,181,,Fox News,,,,,
10270,CA,specialty,494.stations.xmltv.tvmedia.ca,Rogers Television Community Channel,ROGERS,182,ROGERS,182,,Rogers Television Community Channel,,,,,
10270,CA,specialty,70.stations.xmltv.tvmedia.ca,CNN,183,,CNN,183,,CNN,,,,,
10270,CA,specialty,3561.stations.xmltv.tvmedia.ca,CNBC Canada,CNBC,184,CNBC,184,,CNBC Canada,,,,,
