provider	xmltv_id	channel_number	canonical_name	alt_names	country	region	category	edge_case	exclude	hd_flag	duplicate_flag	network_group	icon_url	url	notes
CA	12662.stations.xmltv.tvmedia.ca	585	TSC HD	TSC-HD|585	CA		Entertainment	False	False	True	False	Specialty	http://cdn.tvpassport.com/image/station/76x28/v2/s90941_h15_ab.png		
CA	9440.stations.xmltv.tvmedia.ca	586	Weather Network HD	TWNHD|586	CA		Entertainment	False	False	True	False	Specialty	http://cdn.tvpassport.com/image/station/76x28/v2/s10170_h15_aa.png	www.theweathernetwork.com/ca	
CA	9116.stations.xmltv.tvmedia.ca	591	Documentary Channel (Canada) HD	DOCU-HD|591	CA	Canada	Entertainment	False	False	True	False	Specialty	http://cdn.tvpassport.com/image/station/76x28/v2/s26784_h15_aa.png	www.cbc.ca/documentarychannel	
CA	9396.stations.xmltv.tvmedia.ca	592	Much Music HD	MM|592	CA		Music	False	False	True	False	Specialty	http://cdn.tvpassport.com/image/station/76x28/v3/72139-23396.png	www.muchmusic.com	
CA	9505.stations.xmltv.tvmedia.ca	593	Bravo Canada HD	BRAVOC-HD|593	CA		Entertainment	False	False	True	False	Specialty	http://cdn.tvpassport.com/image/station/76x28/v3/72517-2368A.png		
CA	7901.stations.xmltv.tvmedia.ca	595	CTV2 Toronto, ON HD	CTV2THD|595	CA		Entertainment	False	False	True	False	CTV	http://cdn.tvpassport.com/image/station/76x28/v2/s10135_h15_ab.png		
CA	9652.stations.xmltv.tvmedia.ca	596	W (WTN) - East HD	W-HD|596	CA	WTN	Entertainment	False	False	True	False	Specialty	http://cdn.tvpassport.com/image/station/76x28/v2/s15024_h15_ab.png	www.wnetwork.com	
CA	8389.stations.xmltv.tvmedia.ca	597	Flavour Network HD	FLAV-HD|597	CA		Entertainment	False	False	True	False	Specialty	http://cdn.tvpassport.com/image/station/76x28/v2/s73467_h15_ae.png	https://www.flavournetwork.ca/?redirect=flavour/	
CA	8793.stations.xmltv.tvmedia.ca	598	Home Network HD	HOME-HD|598	CA		Entertainment	False	False	True	False	Specialty	http://cdn.tvpassport.com/image/station/76x28/v2/s70676_h15_ad.png	https://www.homenetwork.ca/?redirect=home	
CA	306.stations.xmltv.tvmedia.ca	653	MAX	MAX|653	CA		Entertainment	False	False	False	False	Specialty	http://cdn.tvpassport.com/image/station/76x28/v2/s17591_h15_aa.png		
CA	4192.stations.xmltv.tvmedia.ca	681	ATN Star Plus	ATN|681	CA		Entertainment	False	False	False	False	Specialty	http://cdn.tvpassport.com/image/station/76x28/v2/s16023_h15_ab.png	www.asiantelevision.com	
CA	11051.stations.xmltv.tvmedia.ca	685	ATN - Food Food	ATNFF|685	CA		Entertainment	False	False	False	False	Specialty	http://cdn.tvpassport.com/image/station/76x28/v2/s83580_h15_ab.png		
CA	8966.stations.xmltv.tvmedia.ca	696	Zoom	ZOOM|696	CA		Entertainment	False	False	False	False	Specialty	http://cdn.tvpassport.com/image/station/76x28/v2/s70233_h6_aa.png	www.france24.com	
CA	73.stations.xmltv.tvmedia.ca	701	Much Music	MM|701	CA		Music	False	False	False	True	Specialty	http://cdn.tvpassport.com/image/station/76x28/v2/s10984_h15_aa.png	www.muchmusic.com	Duplicate channel ID
CA	309.stations.xmltv.tvmedia.ca	702	CTV Life	CTVLife|702	CA		Entertainment	False	False	False	True	CTV	http://cdn.tvpassport.com/image/station/76x28/v2/s18808_h15_ab.png		Duplicate channel ID
CA	478.stations.xmltv.tvmedia.ca	706	MTV 2 Canada	MTV2|706	CA		Music	False	False	False	False	Specialty	http://cdn.tvpassport.com/image/station/76x28/v2/s26775_h15_aa.png		
CA	120.stations.xmltv.tvmedia.ca	711	CMT Canada	CMT|711	CA		Entertainment	False	False	False	True	Specialty	http://cdn.tvpassport.com/image/station/76x28/v2/s15072_h15_aa.png	www.cmt.ca	Duplicate channel ID
CA	306.stations.xmltv.tvmedia.ca	751	MAX	MAX|751	CA		Entertainment	False	False	False	True	Specialty	http://cdn.tvpassport.com/image/station/76x28/v2/s17591_h15_aa.png		Duplicate channel ID
CA	13625.stations.xmltv.tvmedia.ca	780	Univision Canada	UNI|780	CA		Entertainment	False	False	False	False	Specialty	http://cdn.tvpassport.com/image/station/76x28/v2/s88279_h9_aa.png	www.tlntv.com	
