provider	xmltv_id	channel_number	canonical_name	alt_names	country	region	category	edge_case	exclude	hd_flag	duplicate_flag	network_group	icon_url	url	notes
US	16473.stations.xmltv.tvmedia.ca		H&I (KSFV-CD2) Los Angeles, CA	KSFV-CD2|27-4	US	KSFV-CD2	Entertainment	False	False	False	False	Specialty	http://cdn.tvpassport.com/image/station/76x28/v3/87005-2A7BA.png		
US	18461.stations.xmltv.tvmedia.ca		Al Karma TV (KSFV-CD5) Los Angeles, CA	KSFV-CD5|27-5	US	KSFV-CD5	Entertainment	False	False	False	False	Specialty			
US	18460.stations.xmltv.tvmedia.ca		Corner Store (KSFV-CD3) Los Angeles, CA	KSFV-CD3|27-6	US	KSFV-CD3	Entertainment	False	False	False	True	Specialty	http://cdn.tvpassport.com/image/station/76x28/v2/s16604_h15_ab.png		Duplicate channel ID
US	2310.stations.xmltv.tvmedia.ca		KCET Los Angeles, CA	KCET|28-1	US		Entertainment	False	False	False	False	Specialty	http://cdn.tvpassport.com/image/station/76x28/v2/s10373_h15_aa.png		
US	11266.stations.xmltv.tvmedia.ca		Create (KCET2) Los Angeles, CA	KCET2|28-2	US	KCET2	Entertainment	False	False	False	False	Specialty	http://cdn.tvpassport.com/image/station/76x28/v2/s48990_h15_aa.png		
US	11202.stations.xmltv.tvmedia.ca		NHK World (KCET-DT3) Los Angeles, CA	KCET3|28-3	US	KCET-DT3	Entertainment	False	False	False	False	Specialty	http://cdn.tvpassport.com/image/station/76x28/v2/s59155_h15_aa.png		
US	11276.stations.xmltv.tvmedia.ca		NHK World (KCET-DT4) Los Angeles, CA	KCET4|28-4	US	KCET-DT4	Entertainment	False	False	False	False	Specialty	http://cdn.tvpassport.com/image/station/76x28/v2/s59155_h15_aa.png	www.nhk.jn.co.jp	
US	2587.stations.xmltv.tvmedia.ca		ION (KPXN) Los Angeles, CA	KPXN-TV|30-1	US	KPXN	Entertainment	False	False	False	False	Specialty	http://cdn.tvpassport.com/image/station/76x28/v2/s18633_h15_ad.png	www.iontelevision.com	
US	11175.stations.xmltv.tvmedia.ca		Court TV (KPXN-TV2) Los Angeles, CA	KPXN-TV2|30-2	US	KPXN-TV2	Entertainment	False	False	False	False	Specialty	http://cdn.tvpassport.com/image/station/76x28/v2/s111043_h15_aa.png	https://iontelevision.com/	
US	11177.stations.xmltv.tvmedia.ca		ION Plus (KPXN-TV3) Los Angeles, CA	KPXN-TV3|30-3	US	KPXN-TV3	Entertainment	False	False	False	False	Specialty	http://cdn.tvpassport.com/image/station/76x28/v2/s55241_h15_ad.png	https://iontelevision.com/	
US	11180.stations.xmltv.tvmedia.ca		Laff (KPXN-TV4) Los Angeles, CA	KPXN-TV4|30-4	US	KPXN-TV4	Entertainment	False	False	False	False	Specialty	http://cdn.tvpassport.com/image/station/76x28/v3/49819-18536.png	https://iontelevision.com/	
US	12267.stations.xmltv.tvmedia.ca		Game Show Central (KPXN-TV5) Los Angeles, CA	KPXN-TV5|30-5	US	KPXN-TV5	Entertainment	False	False	False	False	Specialty	http://cdn.tvpassport.com/image/station/76x28/v2/s116474_h15_aa.png		
