provider	xmltv_id	channel_number	canonical_name	alt_names	country	region	category	edge_case	exclude	hd_flag	duplicate_flag	network_group	icon_url	url	notes
US	17034.stations.xmltv.tvmedia.ca	1402	A&E US HD - Eastern Feed	A&EHD|1402	CA		Entertainment	False	False	True	True	Specialty	http://cdn.tvpassport.com/image/station/76x28/v2/s51529_h15_ab.png	www.AETV.com	Duplicate channel ID
US	3037.stations.xmltv.tvmedia.ca	1404	TNT HD - East Feed	TNT-HD|1404	CA		Entertainment	False	False	True	True	Specialty	http://cdn.tvpassport.com/image/station/76x28/v2/s42642_h15_ac.png	www.tntdrama.com	Duplicate channel ID
US	6219.stations.xmltv.tvmedia.ca	1405	AMC - Eastern Feed HD	AMC-HD|1405	CA		Entertainment	False	False	True	True	Specialty	http://cdn.tvpassport.com/image/station/76x28/v2/s59337_h15_ab.png	www.amc.com	Duplicate channel ID
US	35317.stations.xmltv.tvmedia.ca	1406	AMC+	AMC+|1406	CA		Entertainment	False	False	False	True	Specialty	http://cdn.tvpassport.com/image/station/76x28/v2/s114759_h15_aa.png		Duplicate channel ID
US	6111.stations.xmltv.tvmedia.ca	1409	FX Networks East Coast HD	FXHD|1409	CA		Entertainment	False	False	True	True	FX	http://cdn.tvpassport.com/image/station/76x28/v2/s58574_h15_aa.png	www.fxnetworks.com/main.html	Duplicate channel ID
US	7506.stations.xmltv.tvmedia.ca	1410	FXX USA HD - Eastern	FXX-HD|1410	CA		Entertainment	False	False	True	False	FX	http://cdn.tvpassport.com/image/station/76x28/v2/s66379_h9_aa.png	www.fxnetworks.com/fxx	
US	5643.stations.xmltv.tvmedia.ca	1411	Syfy HD - Eastern Feed	SYFY-HD|1411	CA		Entertainment	False	False	True	True	Specialty	http://cdn.tvpassport.com/image/station/76x28/v2/s58623_h15_ae.png	www.scifi.com	Duplicate channel ID
US	6334.stations.xmltv.tvmedia.ca	1412	Paramount Network USA HD - Eastern Feed	PRMT-HD|1412	CA		Entertainment	False	False	True	True	Specialty	http://cdn.tvpassport.com/image/station/76x28/v2/s59186_h15_ac.png	www.thenewtnn.com	Duplicate channel ID
US	11121.stations.xmltv.tvmedia.ca	1418	BBC America - East HD	BBC-HD|1418	CA		Entertainment	False	False	True	True	Specialty	http://cdn.tvpassport.com/image/station/76x28/v2/s64492_h15_aa.png	www.bbcamerica.com/servlet/Homelude	Duplicate channel ID
US	8815.stations.xmltv.tvmedia.ca	1426	TV Land - Eastern HD	TVLAND-HD|1426	CA		Entertainment	False	False	True	False	Specialty	http://cdn.tvpassport.com/image/station/76x28/v2/s73541_h15_aa.png	www.tvland.com	
US	6090.stations.xmltv.tvmedia.ca	1434	TBS - East HD	TBS|1434	CA		Entertainment	False	False	True	True	Specialty	http://cdn.tvpassport.com/image/station/76x28/v2/s58515_h15_ac.png	www.tbssuperstation.com	Duplicate channel ID
US	6957.stations.xmltv.tvmedia.ca	1435	Comedy Central HD - Eastern Feed	COMC|1435	CA		Entertainment	False	False	True	True	Specialty	http://cdn.tvpassport.com/image/station/76x28/v2/s62420_h15_ab.png	www.cc.com	Duplicate channel ID
US	7300.stations.xmltv.tvmedia.ca	1436	VICE HD	VICE-HD|1436	CA		Entertainment	False	False	True	True	Specialty	http://cdn.tvpassport.com/image/station/76x28/v2/s104547_h9_ab.png	www.viceland.com	Duplicate channel ID
US	18804.stations.xmltv.tvmedia.ca	1437	Comedy.TV HD	COMEDY|1437	CA		Entertainment	False	False	True	False	Specialty	http://cdn.tvpassport.com/image/station/76x28/v2/s82470_h9_aa.png	www.comedy.tv	
US	6215.stations.xmltv.tvmedia.ca	1438	Independent Film Channel US HD	IFC|1438	CA		Entertainment	False	False	True	False	Specialty	http://cdn.tvpassport.com/image/station/76x28/v2/s59444_h15_ab.png	www.ifc.com	
