provider	xmltv_id	channel_number	canonical_name	alt_names	country	region	category	edge_case	exclude	hd_flag	duplicate_flag	network_group	icon_url	url	notes
CA	4724.stations.xmltv.tvmedia.ca	802	CNN HD	CNN-HD|802	CA		Entertainment	True	False	True	False	Specialty	http://cdn.tvpassport.com/image/station/76x28/v2/s58646_h15_ac.png	www.cnn.com	
CA	1850.stations.xmltv.tvmedia.ca	804	MS NOW	MSNOW|804	CA		Entertainment	False	False	False	False	Specialty	http://cdn.tvpassport.com/image/station/76x28/v3/99663-30A9E.png	https://www.ms.now/	
CA	3561.stations.xmltv.tvmedia.ca	806	CNBC Canada	CNBC|806	CA		Entertainment	True	False	False	False	US Network	http://cdn.tvpassport.com/image/station/76x28/v3/18141-8DBA.png		
CA	10043.stations.xmltv.tvmedia.ca	815	BNN Bloomberg HD	BNNB-HD|815	CA		Entertainment	False	False	True	False	Specialty	http://cdn.tvpassport.com/image/station/76x28/v2/s73963_h15_aa.png		
CA	527.stations.xmltv.tvmedia.ca	821	BBC News - North America	BBCW|821	CA		News	False	False	False	False	Specialty	http://cdn.tvpassport.com/image/station/76x28/v2/s89542_h15_ab.png		
CA	3008.stations.xmltv.tvmedia.ca	827	CNN International North America	CNNI|827	CA		Entertainment	True	False	False	False	Specialty	http://cdn.tvpassport.com/image/station/76x28/v2/s10146_h15_ac.png	www.cnn.com	
CA	10671.stations.xmltv.tvmedia.ca	834	CGTN (CCTV4)	CCTV News|834	CA	CCTV4	Entertainment	False	False	False	False	CTV	http://cdn.tvpassport.com/image/station/76x28/v2/s24248_h15_ac.png	WWW.CCTV-4.com	
CA	10980.stations.xmltv.tvmedia.ca	845	Global News: BC1	BC1|845	CA		News	False	False	False	False	Global	http://cdn.tvpassport.com/image/station/76x28/v2/s80150_h15_ac.png		
CA	13874.stations.xmltv.tvmedia.ca	870	CJIL-TV-1 Bow Island, AB	CJIL-TV-1|870	CA		Entertainment	False	False	False	False	Specialty	http://cdn.tvpassport.com/image/station/76x28/v2/s72727_h9_aa.png	www.miraclechannel.ca	
CA	306.stations.xmltv.tvmedia.ca	2041	MAX	MAX|2041	CA		Entertainment	False	False	False	False	Specialty	http://cdn.tvpassport.com/image/station/76x28/v2/s17591_h15_aa.png		
CA	115.stations.xmltv.tvmedia.ca	9220	Global (CIHF) Dartmouth	CIHF|9220	CA	CIHF	Entertainment	False	False	False	True	Global	http://cdn.tvpassport.com/image/station/76x28/v2/s110839_h15_aa.png	www.canada.com/globaltv/maritimes.html	Duplicate channel ID
CA	1023.stations.xmltv.tvmedia.ca	9329	W (WTN) - Pacific	W|9329	CA	WTN	Entertainment	False	False	False	False	Specialty	http://cdn.tvpassport.com/image/station/76x28/v2/s15024_h15_ab.png		
CA	1019.stations.xmltv.tvmedia.ca	9500	CTV Comedy - West	CTVComW|9500	CA		Entertainment	False	False	False	False	CTV	http://cdn.tvpassport.com/image/station/76x28/v2/s17595_h15_ab.png	WWW.COMCENTRAL.COM	
CA	1021.stations.xmltv.tvmedia.ca	9600	YTV (Youth Television) - Pacific	YTV-P|9600	CA	Youth Television	Entertainment	False	False	False	False	Specialty	http://cdn.tvpassport.com/image/station/76x28/v2/s16320_h9_ab.png		
